date,AFKS,AFLT,ALRS,BSPB,CHMF,GAZP,GMKN,LKOH,MAGN,MGNT,MOEX,MTLR,MTSS,MVID,NLMK,NVTK,PHOR,PIKK,PLZL,ROSN,SBER,SBERP,SELG,SIBN,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR
2016-08-31,22.7,98.65,75.3,55.8,752.0,134.95,95.71,2913.0,30.515,10262.0,127.07,68.7,239.1,346.3,90.0,684.9,2586.0,271.8,460.0,344.7,143.5,101.97,7.9,172.1,31.19,32.74,317.75,175.0,1549.0,342.45
2016-09-01,22.165,100.27,75.7,55.4,764.7,134.99,96.31,2938.0,30.015,10308.0,126.8,72.3,237.0,351.8,90.1,678.2,2585.0,273.0,463.5,341.3,144.25,103.32,7.9,171.8,31.345,32.355,322.85,177.0,1528.0,351.0
2016-09-02,22.11,101.95,76.53,56.0,777.0,135.55,97.17,3003.0,31.075,10544.0,128.45,70.9,239.5,357.0,91.57,691.5,2591.0,279.0,464.6,349.9,146.88,104.15,7.59,171.4,31.12,32.335,321.0,178.1,1525.0,368.75
2016-09-05,21.985,104.7,77.95,56.0,781.6,136.05,97.1,3053.0,31.0,10734.0,129.29,71.25,238.85,359.7,91.5,677.9,2602.0,279.9,460.2,353.6,149.5,105.97,7.61,171.5,31.06,32.005,326.5,180.0,1510.0,369.49999999999994
2016-09-06,22.535,103.97,81.25,55.75,789.0,141.4,99.26,3085.0,31.65,10615.0,130.47,74.15,239.9,366.8,92.22,680.1,2593.0,279.0,460.0,358.0,150.64,107.96,7.52,171.3,31.22,31.71,327.65,180.5,1518.0,371.25
2016-09-07,22.13,107.35,80.37,56.05,787.0,143.08,98.71,3084.0,31.3,10670.0,129.3,78.65,244.6,369.1,91.1,680.3,2586.0,278.6,458.0,364.0,154.33,110.9,7.58,173.8,30.995,31.58,331.25,180.8,1508.0,377.25
2016-09-08,21.55,105.98,80.33,58.8,798.9,141.45,97.8,3108.0,31.295,10743.0,129.2,88.68,246.35,370.0,91.88,679.2,2563.0,283.6,457.9,364.75,153.45,109.07,7.5,175.6,31.33,31.22,329.8,178.6,1510.0,381.90000000000003
2016-09-09,21.2,103.8,82.44,58.85,781.6,138.54,97.2,3060.5,31.545,10544.0,126.55,87.7,243.85,367.9,91.77,677.9,2585.0,281.7,457.6,362.4,151.6,107.66,7.64,174.2,31.3,31.69,320.8,177.5,1478.0,383.75
2016-09-12,20.89,106.0,80.78,57.7,782.1,138.93,96.9,3045.5,31.425,10372.0,126.67,84.18,240.7,350.3,88.7,669.3,2553.0,280.0,462.8,367.0,151.43,107.51,7.54,172.9,31.46,31.495,319.25,177.2,1530.0,375.0
2016-09-13,21.17,104.03,81.14,57.75,789.0,138.45,97.5,3037.5,30.41,10291.0,122.19,80.01,237.4,362.2,88.42,653.9,2547.0,281.0,463.0,363.9,149.8,106.97,7.41,175.4,31.425,31.25,318.4,178.1,1496.0,372.75
2016-09-14,21.235,103.07,84.0,58.0,768.7,139.35,95.46,3054.0,30.31,10205.0,121.5,82.01,235.55,367.5,86.21,651.4,2547.0,279.1,461.0,367.15,150.86,106.93,7.41,175.65,31.385,31.005,313.7,177.5,1483.0,372.5
2016-09-15,20.86,104.51,84.41,58.0,730.4,137.6,95.2,3057.0,30.49,10167.0,122.39,80.99,230.2,361.2,85.67,660.7,2547.0,282.0,458.5,367.9,149.14,107.31,7.4,175.7,31.485,30.14,318.25,176.2,1470.0,373.0
2016-09-16,20.16,104.2,84.69,56.9,726.4,136.47,94.7,3028.0,29.19,10269.0,122.99,80.17,232.0,357.2,82.74,665.5,2551.0,281.2,459.9,360.85,147.0,106.06,7.41,177.4,30.79,29.42,316.7,180.6,1433.0,375.0
2016-09-19,20.335,107.53,86.25,57.3,735.9,136.59,95.05,3018.0,28.665,10339.0,127.3,85.2,231.0,350.0,81.79,658.4,2569.0,281.8,458.0,361.2,148.66,107.0,7.33,175.2,30.64,28.84,323.95,176.0,1420.0,372.5
2016-09-20,20.5,108.09,86.6,57.4,759.9,137.0,95.62,3055.0,29.36,10350.0,127.5,84.57,230.5,345.0,84.86,639.1,2570.0,282.4,457.9,358.8,149.3,107.29,7.38,176.45,30.8,29.735,324.35,175.7,1403.0,372.5
2016-09-21,20.495,111.5,85.58,58.85,778.0,136.25,94.2,3048.5,29.2,10648.0,127.31,85.18,233.0,352.0,87.61,643.3,2599.0,282.0,457.6,360.0,150.67,108.45,7.55,177.3,31.1,30.0,318.45,174.7,1395.0,373.55
2016-09-22,21.05,113.0,86.7,58.9,785.2,136.7,97.15,3125.0,30.335,10700.0,130.89,87.82,234.8,351.3,88.94,661.0,2573.0,286.0,450.0,360.45,154.18,111.47,7.81,178.7,31.12,30.12,322.45,176.0,1373.0,379.25
2016-09-23,20.805,114.25,88.97,59.15,782.0,136.7,97.3,3085.5,29.8,10600.0,129.6,87.76,231.85,342.6,87.35,665.0,2547.0,286.1,448.8,356.05,151.5,109.38,7.76,178.4,30.905,29.825,323.25,177.2,1387.0,376.45
2016-09-26,20.65,117.0,89.99,59.3,774.9,135.26,96.67,3060.0,29.755,10789.0,127.45,91.7,230.7,338.3,85.7,662.4,2560.0,285.1,450.8,350.35,149.1,109.26,7.49,178.55,30.645,29.9,319.15,177.0,1375.0,374.0
2016-09-27,20.435,117.0,87.0,58.65,781.2,133.92,97.8,3028.0,28.985,10432.0,123.0,87.99,229.9,333.8,85.45,663.8,2546.0,292.6,450.8,341.0,147.53,108.75,7.52,178.5,30.1,29.81,316.8,178.0,1374.0,365.0
2016-09-28,20.3,116.0,86.2,58.65,792.2,134.09,99.52,3010.5,29.845,10555.0,123.89,90.53,229.8,335.2,85.1,670.5,2535.0,290.3,455.0,341.3,147.18,109.2,7.53,177.45,30.335,29.77,319.5,179.0,1391.0,363.6
2016-09-29,20.29,117.49,86.8,59.0,779.7,135.31,99.18,3082.0,29.55,10530.0,125.18,88.8,230.05,341.5,85.5,678.5,2524.0,291.3,450.0,349.2,148.47,109.0,7.77,177.4,30.59,29.46,325.85,182.4,1393.0,366.5
2016-09-30,20.31,116.93,86.6,58.8,753.0,134.9,98.12,3068.0,28.56,10391.0,126.6,90.0,227.5,343.4,82.94,682.5,2490.0,292.0,448.5,342.8,145.34,105.82,7.75,176.9,30.71,28.995,320.25,181.9,1351.0,360.5
2016-10-03,20.7,119.2,86.7,59.3,767.0,135.37,96.48,3075.0,28.99,10539.0,127.67,91.03,229.4,347.5,84.9,674.0,2453.0,292.7,448.9,346.0,148.87,108.55,7.62,178.45,29.96,28.535,320.65,180.7,1345.0,359.15000000000003
2016-10-04,20.51,122.4,88.6,58.65,789.0,136.23,96.39,3077.0,28.705,10507.0,120.2,92.01,229.05,358.4,84.65,673.6,2458.0,293.1,445.1,346.6,148.1,107.82,7.52,176.5,29.28,28.585,324.45,181.2,1373.0,357.25
2016-10-05,20.8,121.2,88.6,58.5,798.2,134.8,95.3,3076.0,29.19,10490.0,122.6,90.0,228.4,360.0,84.65,669.0,2440.0,291.4,446.4,341.7,147.95,108.68,7.49,175.2,29.175,28.78,326.1,182.0,1355.0,350.5
2016-10-06,20.39,122.0,92.48,58.75,797.6,135.9,94.75,3070.0,29.715,10590.0,122.25,89.0,230.8,359.0,86.46,667.0,2439.0,291.4,444.7,343.4,148.9,111.01,7.48,175.75,29.355,29.7,326.85,184.0,1370.0,350.75
2016-10-07,20.345,118.77,94.3,58.45,799.0,136.1,94.01,3050.0,29.545,10411.0,121.67,87.82,230.3,352.6,86.4,674.1,2421.0,291.0,442.9,341.5,148.74,111.22,7.52,175.95,29.38,29.99,326.85,188.2,1362.0,350.90000000000003
2016-10-10,20.375,115.8,91.55,58.35,808.9,139.1,94.06,3077.5,29.0,10491.0,123.29,87.84,232.55,346.4,87.85,674.5,2423.0,291.0,442.5,361.0,151.27,113.4,7.58,177.05,29.5,30.13,325.85,190.5,1374.0,353.8
2016-10-11,20.36,121.9,91.83,58.15,817.0,138.98,94.5,3104.0,29.0,10351.0,124.0,91.0,231.95,343.8,85.86,681.3,2432.0,289.9,443.4,362.05,151.3,113.9,7.56,177.25,29.15,29.695,327.95,189.9,1359.0,351.0
2016-10-12,20.075,119.4,90.51,58.2,816.5,138.07,94.32,3117.5,28.985,10245.0,124.05,89.99,232.4,337.5,86.75,677.0,2446.0,288.0,441.6,363.15,149.2,112.32,7.57,177.4,29.1,30.095,326.9,188.9,1430.0,345.5
2016-10-13,20.25,116.45,87.01,57.7,810.7,137.47,94.0,3084.5,28.755,10219.0,123.55,89.51,221.75,335.0,87.9,679.0,2429.0,288.1,443.0,359.4,146.09,110.65,7.49,177.5,28.945,30.195,330.6,186.1,1459.0,343.45
2016-10-14,20.51,116.0,86.98,57.6,808.0,136.2,93.9,3064.0,28.45,10144.0,124.27,89.21,219.45,334.9,87.04,677.5,2420.0,290.1,441.3,353.85,146.73,110.6,7.48,177.3,28.925,30.495,328.5,192.1,1422.0,339.0
2016-10-17,20.63,118.92,88.29,58.0,820.1,135.57,92.5,3030.0,29.28,10100.0,123.5,93.0,219.45,340.8,90.02,665.3,2419.0,288.0,440.8,348.0,146.46,110.19,7.49,177.15,28.23,30.54,329.05,190.3,1436.0,337.79999999999995
2016-10-18,20.65,118.07,87.4,57.6,800.0,135.81,93.64,3050.0,28.93,10535.0,124.24,93.14,220.15,342.5,90.37,671.1,2410.0,286.5,440.0,345.75,147.74,110.92,7.47,177.05,27.955,30.24,333.8,190.0,1406.0,340.25
2016-10-19,20.515,120.22,87.44,57.15,815.0,135.49,92.69,3048.0,28.56,10567.0,122.91,98.7,218.8,345.0,90.0,668.0,2357.0,288.3,440.5,345.1,148.6,111.86,7.49,179.8,27.75,29.55,331.4,189.1,1417.0,343.5
2016-10-20,20.67,124.0,87.0,57.4,821.5,134.72,92.0,3037.5,28.44,10605.0,119.06,106.68,218.8,345.0,89.93,661.0,2240.0,283.1,438.8,342.8,148.26,111.37,7.48,179.9,27.395,29.7,331.5,189.7,1400.0,335.75
2016-10-21,20.125,126.69,87.27,57.25,827.2,134.96,93.76,3071.0,28.21,10525.0,116.0,116.6,217.6,344.0,87.71,656.0,2225.0,288.3,441.9,344.3,148.42,111.75,7.39,180.5,27.435,29.425,331.3,190.9,1383.0,337.65000000000003
2016-10-24,19.89,129.99,86.62,57.15,830.4,135.05,92.5,3094.5,28.405,10526.0,112.83,145.6,217.3,360.5,89.61,654.2,2291.0,286.0,437.2,347.75,149.15,112.2,7.4,180.95,27.08,29.0,331.0,191.6,1440.0,343.95000000000005
2016-10-25,20.51,128.67,87.75,57.7,825.0,135.3,93.04,3098.0,28.65,10430.0,117.65,144.01,217.45,358.9,91.9,665.8,2300.0,285.8,431.6,348.7,151.57,112.82,7.49,180.7,27.1,29.515,338.95,196.0,1497.0,346.25000000000006
2016-10-26,20.04,128.12,87.34,57.85,855.7,135.32,93.07,3081.5,29.485,10405.0,117.31,147.45,217.2,352.0,94.52,668.9,2330.0,285.0,435.1,347.6,150.67,111.48,7.48,182.85,27.295,29.17,332.6,193.9,1545.0,345.75
2016-10-27,19.855,126.0,87.49,57.85,868.6,135.04,94.51,3099.0,30.035,10450.0,118.8,157.79,213.4,343.1,96.34,668.9,2353.0,283.1,438.8,346.7,149.3,112.11,7.5,185.55,27.12,29.21,334.45,195.0,1630.0,340.05
2016-10-28,19.43,129.19,89.0,57.6,866.8,135.0,93.45,3104.0,30.18,10551.0,117.39,153.0,213.3,340.3,95.8,665.2,2341.0,281.9,435.6,349.9,149.2,112.44,7.55,184.9,27.235,29.17,338.4,196.9,1583.0,341.1
2016-10-31,19.275,129.95,88.6,58.0,886.4,138.84,93.44,3100.0,31.86,10630.0,116.71,148.2,223.5,339.7,102.55,660.8,2360.0,285.0,440.0,347.65,147.4,111.59,7.62,184.7,27.015,28.73,355.0,203.0,1520.0,338.75
2016-11-01,19.85,134.04,88.8,57.4,868.2,141.98,93.1,3106.0,32.01,10530.0,114.7,152.96,223.7,338.4,100.16,653.8,2313.0,288.2,439.1,354.8,145.85,110.22,7.66,185.4,27.445,28.15,362.55,204.1,1531.5,343.84999999999997
2016-11-02,19.8,135.3,87.02,57.35,848.8,140.81,92.0,2983.0,30.86,10421.0,114.91,148.03,220.6,341.2,98.95,645.0,2295.0,281.7,444.0,348.15,142.36,107.6,7.73,184.5,28.6,29.0,355.9,198.0,1563.0,337.5
2016-11-03,19.835,130.85,84.75,56.8,842.8,139.9,91.57,2984.0,31.025,10360.0,114.91,141.7,220.5,333.0,99.7,640.0,2250.0,280.0,452.2,342.0,142.75,106.52,7.54,184.75,28.5,29.3,355.0,196.9,1627.0,337.7
2016-11-07,19.0,128.0,81.61,56.1,861.0,138.5,92.3,2991.0,31.17,9740.0,110.17,151.0,220.8,333.9,104.7,652.3,2259.0,280.0,450.0,341.0,143.4,106.4,7.51,182.1,28.23,28.66,355.9,197.0,1631.0,337.65000000000003
2016-11-08,18.97,125.15,82.0,56.1,864.4,139.32,94.0,3030.0,30.15,9860.0,111.2,156.28,219.2,329.4,102.59,648.1,2331.0,278.2,443.9,340.5,146.11,106.76,7.47,180.2,28.685,29.29,353.8,194.7,1659.0,339.85
2016-11-09,19.42,129.1,82.3,55.55,878.0,145.62,95.9,3058.5,30.405,9651.0,112.99,163.5,220.7,326.7,104.02,668.0,2340.0,280.8,446.0,347.6,151.04,110.48,7.6,182.55,29.5,29.79,364.6,197.8,1707.5,346.0
2016-11-10,20.0,128.9,84.54,56.25,922.7,147.4,100.46,3145.0,31.425,9850.0,114.0,177.0,224.3,337.0,112.66,686.0,2370.0,280.6,440.8,351.05,153.36,111.8,7.54,186.4,29.5,29.505,375.0,197.9,1650.0,343.84999999999997
2016-11-11,19.445,129.6,87.12,55.9,933.0,147.88,101.5,3092.0,30.925,9910.0,112.2,185.9,221.9,338.0,117.35,685.4,2416.0,279.8,447.1,342.1,151.51,113.49,7.47,182.0,29.5,29.63,357.45,191.0,1586.0,341.05
2016-11-14,19.145,129.5,88.4,55.8,925.0,146.26,103.8,3064.0,31.635,9870.0,110.0,210.83,221.55,333.5,117.19,676.5,2440.0,277.6,447.9,337.7,150.4,113.21,7.47,179.55,29.665,29.555,361.0,193.8,1571.5,339.95
2016-11-15,19.035,130.0,89.0,55.95,916.6,145.9,103.67,3043.0,31.79,9920.0,111.21,211.0,220.25,338.3,114.38,679.4,2469.0,277.6,441.6,338.0,149.85,111.65,7.73,182.0,29.505,29.51,363.7,195.8,1542.0,340.2
2016-11-16,19.4,129.99,88.18,56.0,916.0,145.5,102.7,3063.0,32.015,10138.0,111.3,208.21,221.6,354.9,115.55,692.0,2454.0,277.0,444.9,339.25,149.94,111.65,7.76,185.0,29.415,29.44,381.95,197.7,1611.0,340.75
2016-11-17,19.4,128.8,88.01,55.45,922.0,147.7,102.89,3105.0,32.2,10267.0,109.0,201.0,220.8,343.4,117.26,700.9,2495.0,279.1,446.2,338.15,149.75,110.28,7.53,186.0,29.52,29.695,399.55,203.1,1597.5,340.09999999999997
2016-11-18,19.67,129.91,88.52,55.25,914.5,146.96,101.44,3084.5,31.685,10351.0,112.62,185.93,220.5,351.4,115.5,704.7,2492.0,278.5,445.4,337.0,150.05,111.25,7.55,186.8,29.595,29.65,386.8,200.0,1590.0,338.75
2016-11-21,19.7,130.19,87.75,55.3,907.0,149.6,101.37,3127.0,31.9,10380.0,113.03,203.02,224.45,355.9,114.72,717.0,2538.0,276.4,444.4,340.55,153.0,111.95,7.53,189.85,29.43,29.46,398.0,201.0,1595.0,342.5
2016-11-22,19.825,129.2,89.34,56.1,943.0,150.0,102.77,3112.0,33.05,10450.0,116.68,197.89,223.5,369.9,116.5,717.4,2540.0,275.8,444.3,341.8,155.0,113.81,7.58,190.0,29.18,29.165,385.85,200.5,1581.5,341.05
2016-11-23,20.3,130.86,89.75,55.7,960.2,149.49,104.9,3175.0,34.7,10487.0,119.0,193.78,225.7,372.0,116.9,727.5,2589.0,276.5,442.6,347.45,155.23,114.5,7.6,192.75,29.19,29.3,392.4,206.0,1660.0,343.75
2016-11-24,20.72,130.86,91.0,56.05,968.0,151.11,104.98,3176.5,34.61,10430.0,118.67,193.0,228.2,375.0,118.0,735.9,2575.0,276.7,441.6,346.55,161.15,118.24,7.59,198.85,29.025,29.07,389.6,202.3,1664.5,341.5
2016-11-25,20.555,130.0,89.7,56.25,983.6,151.31,104.5,3154.5,35.75,10420.0,117.5,195.5,227.5,376.0,119.39,728.5,2567.0,278.6,442.4,341.5,160.36,118.0,7.55,196.6,29.1,29.39,386.1,203.5,1670.0,342.5
2016-11-28,20.75,130.16,90.75,56.4,984.0,148.94,105.5,3145.5,36.0,10380.0,116.3,199.66,229.3,376.2,123.06,724.1,2579.0,278.5,442.7,336.6,159.4,117.03,7.61,193.25,29.125,29.8,391.0,201.0,1729.5,343.75
2016-11-29,21.7,131.74,88.61,56.45,978.5,147.75,104.68,3147.0,35.4,10290.0,114.01,192.04,229.55,365.8,123.0,719.5,2542.0,278.7,444.0,336.75,158.07,115.7,7.93,196.95,29.905,30.75,384.0,201.1,1711.5,343.8
2016-11-30,21.795,134.83,92.49,56.0,960.7,148.8,103.71,3188.0,34.445,10500.0,118.35,182.81,230.25,373.0,117.94,732.0,2552.0,279.0,426.0,340.2,158.7,116.08,8.21,199.9,29.97,31.415,388.3,200.3,1778.0,347.0
2016-12-01,21.6,135.7,92.8,56.0,964.9,152.81,106.2,3210.0,34.65,10297.0,119.6,183.55,239.0,364.8,116.15,731.2,2573.0,278.1,448.0,338.5,158.7,115.4,8.4,200.3,30.065,31.5,398.5,205.4,1887.5,341.54999999999995
2016-12-02,22.0,135.9,92.7,55.95,973.0,152.35,106.8,3286.0,33.55,10350.0,116.7,174.51,244.7,372.0,115.0,733.0,2565.0,280.9,447.8,340.0,159.4,116.62,9.95,202.4,29.635,31.14,397.8,206.7,1872.0,341.74999999999994
2016-12-05,22.25,139.0,94.12,56.3,967.5,153.78,108.3,3300.0,33.825,10550.0,119.45,175.34,249.25,369.0,117.45,760.0,2587.0,281.7,444.8,351.5,162.02,118.06,9.37,204.0,30.115,31.72,413.7,214.8,1856.0,343.3
2016-12-06,22.3,139.5,93.23,56.9,1007.6,151.5,109.0,3267.5,33.56,10649.0,119.81,171.5,248.45,369.5,116.7,761.9,2629.0,278.4,444.0,352.65,159.35,116.5,8.77,205.0,30.45,31.8,422.95,217.6,1889.5,340.0
2016-12-07,22.84,141.9,91.26,58.1,1007.0,151.95,109.9,3287.0,34.39,10580.0,118.7,172.5,250.1,373.2,120.51,770.0,2632.0,282.0,444.4,356.25,159.95,118.21,8.94,203.9,30.35,31.85,423.5,223.0,1887.5,340.75
2016-12-08,23.49,146.58,91.59,59.1,1015.7,153.05,110.7,3359.5,35.27,10730.0,119.7,170.0,254.0,369.1,118.5,765.0,2628.0,282.7,444.4,375.85,168.98,123.75,9.27,209.95,31.0,33.4,417.8,223.8,2052.0,345.00000000000006
2016-12-09,23.15,147.68,92.0,61.8,1006.0,152.99,109.96,3371.0,34.14,10423.0,120.55,165.62,256.95,363.3,113.0,768.0,2603.0,278.9,444.9,370.8,169.66,121.9,9.91,206.85,30.905,33.27,417.3,224.9,2047.0,376.15000000000003
2016-12-12,22.515,150.2,95.0,64.3,968.9,158.63,109.09,3375.0,34.5,10350.0,125.0,194.0,261.9,365.6,109.42,764.8,2537.0,275.5,443.0,388.15,175.4,126.3,9.71,206.55,30.2,32.095,394.0,224.2,2025.0,367.00000000000006
2016-12-13,22.395,152.6,98.7,65.15,978.0,158.95,108.04,3328.5,34.32,10693.0,128.46,189.0,259.95,367.3,113.17,799.4,2560.0,275.7,443.4,397.8,176.9,129.53,9.51,206.55,30.57,32.735,405.95,232.8,2032.5,368.0
2016-12-14,22.5,146.2,99.45,67.5,950.4,157.2,105.9,3352.0,34.65,10602.0,122.5,190.0,259.0,395.5,112.35,792.2,2570.0,277.7,444.3,403.05,173.7,128.56,9.48,206.1,30.5,32.645,395.0,231.3,1995.5,361.4
2016-12-15,22.665,150.51,99.0,67.9,969.9,158.25,105.12,3383.5,34.3,10532.0,124.9,194.98,264.0,387.5,115.85,784.1,2575.0,273.3,445.5,400.45,174.92,129.09,9.39,207.55,30.88,32.305,405.0,229.9,2014.5,361.5
2016-12-16,22.47,149.8,97.41,67.0,945.0,156.2,105.25,3352.0,33.585,10720.0,122.73,194.0,266.6,390.0,115.18,793.0,2600.0,267.0,446.0,410.5,173.9,128.42,9.37,208.0,31.0,32.265,403.35,231.2,2022.5,368.5
2016-12-19,22.755,148.82,97.48,66.1,923.3,154.6,102.6,3350.5,33.21,10597.0,124.0,192.78,259.15,389.9,112.9,787.4,2526.0,275.0,445.0,402.6,174.3,127.8,9.33,207.85,31.02,32.195,398.8,228.0,2040.5,362.75
2016-12-20,22.93,157.84,97.65,65.95,941.0,155.3,102.49,3415.0,34.08,10709.0,122.5,187.81,259.7,387.0,113.11,779.2,2510.0,280.0,444.9,400.15,175.9,128.45,9.23,209.25,30.87,32.1,410.0,229.0,2015.0,362.95
2016-12-21,22.7,158.36,97.6,65.6,922.9,153.06,101.94,3439.0,33.565,10750.0,120.4,188.7,256.0,380.3,111.88,775.1,2491.0,280.1,444.9,399.65,174.71,129.63,8.78,208.9,30.48,31.31,410.95,225.4,1975.0,358.75
2016-12-22,22.595,155.63,96.95,63.7,910.7,150.27,101.9,3368.0,34.085,10411.0,117.5,180.01,252.8,382.2,110.8,770.0,2508.0,282.0,444.9,391.6,170.0,127.01,8.55,208.05,29.885,31.08,399.85,220.2,1914.0,357.49999999999994
2016-12-23,22.53,153.3,95.68,65.0,900.8,149.05,101.7,3396.0,33.75,10408.0,116.67,177.4,250.0,386.9,111.48,760.4,2550.0,285.4,444.9,382.85,171.15,128.13,8.9,208.35,30.03,31.25,394.65,222.7,1957.5,360.20000000000005
2016-12-26,22.41,153.8,97.09,65.0,919.0,148.95,102.02,3418.0,33.79,10327.0,118.15,189.1,248.9,385.0,113.85,759.3,2557.0,287.5,440.6,388.65,171.97,128.0,8.83,207.05,29.775,30.8,397.55,220.5,1963.0,356.5
2016-12-27,22.32,152.99,96.19,65.0,910.0,150.38,98.96,3428.5,33.5,10400.0,119.43,181.8,248.7,389.6,113.4,775.0,2554.0,284.9,438.6,398.0,172.27,128.13,8.85,208.6,30.02,31.09,402.95,222.3,1991.5,363.9
2016-12-28,22.5,152.98,96.24,65.2,906.0,151.0,97.9,3344.0,32.705,10665.0,120.51,180.0,250.0,383.4,112.13,766.0,2540.0,283.0,442.9,398.2,170.1,129.0,8.9,211.7,30.005,31.55,410.3,229.4,2026.0,365.1
2016-12-29,23.0,152.0,96.1,66.7,912.0,152.62,99.51,3424.5,33.11,10795.0,122.45,181.51,253.8,382.8,113.7,765.5,2551.0,289.0,443.8,398.8,171.3,130.5,9.11,214.15,30.965,31.9,420.4,230.4,1985.0,369.95
2016-12-30,23.17,152.85,97.43,66.8,942.2,154.55,101.22,3449.0,33.265,11000.0,125.59,181.25,259.0,387.5,114.98,791.9,2599.0,290.0,443.1,402.8,173.25,129.75,9.14,214.0,30.95,32.07,427.0,235.0,1979.5,370.0
2017-01-03,22.945,151.68,100.54,68.65,940.0,157.7,102.45,3575.0,33.01,11347.0,127.9,185.15,262.65,388.4,116.18,783.0,2593.0,291.5,450.0,419.5,180.12,136.59,9.13,222.6,31.93,33.0,445.2,244.1,2041.0,370.05
2017-01-04,23.395,148.4,101.1,69.15,950.5,157.44,101.95,3479.5,33.255,11220.0,130.0,181.67,259.3,385.5,116.3,775.0,2607.0,289.7,450.0,406.4,175.95,134.8,9.22,232.2,31.8,32.9,446.4,244.0,2077.0,365.75000000000006
2017-01-05,23.3,148.01,101.25,68.4,942.0,154.0,100.25,3379.0,32.95,10875.0,127.75,181.26,260.5,380.5,116.0,756.4,2575.0,286.8,452.9,399.0,171.9,133.47,9.53,229.1,31.595,32.25,424.25,235.8,2039.0,357.45
2017-01-06,23.5,146.31,100.66,68.95,941.9,154.1,100.4,3365.0,32.805,10900.0,125.57,181.2,257.0,376.4,112.14,754.9,2578.0,288.0,452.7,392.5,170.69,132.5,9.59,228.35,31.69,32.545,423.45,233.3,2025.0,354.85
2017-01-09,23.38,143.13,99.07,69.9,951.0,154.4,101.15,3384.5,32.905,10819.0,127.8,179.7,258.4,376.5,111.72,755.4,2608.0,289.1,452.1,394.0,168.35,130.0,9.68,228.5,31.3,32.22,425.8,235.3,2034.5,352.90000000000003
2017-01-10,23.32,148.07,101.99,71.4,962.0,157.97,103.97,3399.0,33.57,10534.0,129.95,185.62,255.7,374.6,114.99,766.7,2623.0,289.4,452.5,404.4,171.6,130.59,9.52,228.7,31.315,32.19,428.6,238.6,2067.0,356.24999999999994
2017-01-11,23.2,147.03,96.4,75.7,961.7,157.01,104.39,3394.5,34.3,10000.0,134.77,196.53,257.1,373.5,115.29,748.7,2755.0,285.7,452.0,397.5,169.05,128.8,9.34,228.95,31.3,31.92,431.25,237.9,2106.0,351.04999999999995
2017-01-12,23.4,157.91,101.95,75.55,955.3,157.25,99.94,3300.0,33.875,9880.0,137.6,193.3,257.95,374.0,115.99,752.4,2750.0,285.0,452.0,390.95,168.27,128.12,9.39,230.3,31.36,32.365,438.0,238.9,2210.0,347.75
2017-01-13,24.4,156.9,101.85,74.7,942.6,157.95,97.56,3290.0,34.1,9640.0,134.69,192.0,262.95,373.0,113.44,739.9,2719.0,287.5,452.7,388.0,164.9,124.26,9.34,227.3,31.41,32.295,433.1,236.8,2214.5,346.25000000000006
2017-01-16,24.25,159.01,101.0,75.25,951.7,155.81,97.61,3240.0,34.495,9830.0,133.0,193.6,263.35,369.0,113.0,741.1,2758.0,288.4,460.7,392.2,164.66,122.76,9.32,225.3,31.355,31.9,427.25,236.0,2225.0,347.05
2017-01-17,24.085,158.63,99.3,75.0,949.4,153.65,96.15,3233.0,34.65,9825.0,129.8,189.0,265.0,369.2,112.5,736.8,2735.0,288.0,464.2,391.7,165.98,122.64,9.31,226.8,31.205,32.1,423.05,234.5,2175.0,346.04999999999995
2017-01-18,24.03,163.54,100.85,75.05,940.0,152.86,95.49,3224.0,33.9,9695.0,131.5,187.08,263.6,370.1,113.6,732.6,2756.0,288.3,459.0,387.0,165.24,124.0,9.45,227.45,31.12,31.9,420.0,231.5,2081.0,343.05
2017-01-19,24.94,160.85,100.45,73.45,933.4,150.85,95.9,3195.0,34.08,9800.0,131.68,191.0,268.0,373.0,112.1,720.2,2721.0,275.0,460.0,380.75,166.3,124.99,9.46,225.85,31.425,32.18,412.15,225.0,2028.5,343.45
2017-01-20,25.125,160.5,99.7,70.35,912.7,149.7,93.6,3180.0,34.3,9730.0,130.75,190.01,272.9,372.5,110.0,723.3,2759.0,273.0,461.3,387.5,167.49,126.48,9.4,225.9,31.7,32.635,411.15,221.5,2037.0,342.15000000000003
2017-01-23,24.835,160.2,102.0,71.3,901.5,148.1,94.24,3176.5,34.75,9694.0,130.4,188.02,267.7,374.0,109.01,704.5,2736.0,281.5,460.1,390.2,166.75,124.78,10.2,220.9,31.235,32.4,401.8,217.2,1947.0,343.40000000000003
2017-01-24,24.935,161.4,104.81,71.9,927.3,150.15,94.86,3190.0,34.665,9690.0,131.61,190.73,265.7,377.6,112.5,740.9,2767.0,284.2,459.9,388.15,170.25,127.7,10.3,223.3,31.38,32.8,411.7,219.6,2026.0,342.5
2017-01-25,24.71,166.71,103.7,72.0,934.7,147.65,95.35,3215.0,36.0,9625.0,131.86,189.98,268.0,384.5,112.56,751.7,2819.0,284.8,459.0,383.7,170.26,127.45,10.15,224.2,31.79,32.71,409.8,218.8,2098.5,342.5
